0.5	0.00003571284964
0.55	0.0000670548243
0.6	0.0001234098041
0.65	0.0002226298569
0.7	0.0003936690407
0.75	0.0006823280528
0.8	0.001159229174
0.85	0.001930454136
0.9	0.003151111598
0.95	0.00504176026
1	0.007907054052
1.05	0.01215517833
1.1	0.01831563889
1.15	0.02705184687
1.2	0.0391638951
1.25	0.05557621261
1.3	0.07730474044
1.35	0.1053992246
1.4	0.1408584209
1.45	0.184519524
1.5	0.2369277587
1.55	0.2981972794
1.6	0.3678794412
1.65	0.4448580662
1.7	0.527292424
1.75	0.6126263942
1.8	0.6976763261
1.85	0.7788007831
1.9	0.852143789
1.95	0.9139311853
2	0.9607894392
2.05	0.9900498337
2.1	1
2.15	0.9900498337
2.2	0.9607894392
2.25	0.9139311853
2.3	0.852143789
2.35	0.7788007831
2.4	0.6976763261
2.45	0.6126263942
2.5	0.527292424
2.55	0.4448580662
2.6	0.3678794412
2.65	0.2981972794
2.7	0.2369277587
2.75	0.184519524
2.8	0.1408584209
2.85	0.1053992246
2.9	0.07730474044
2.95	0.05557621261
3	0.0391638951
3.05	0.02705184687
3.1	0.01831563889
3.15	0.01215517833
3.2	0.007907054052
3.25	0.00504176026
3.3	0.003151111598
3.35	0.001930454136
3.4	0.001159229174
3.45	0.0006823280528
3.5	0.0003936690407
